asset_kind,benchmark,rule_id,title,severity,enabled,os_keys,plugin_id
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.1.19,Ensure xinetd services are not in use,medium,True,"[""ubuntu-24.04""]",29128
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.1.20,Ensure X window server services are not in use,medium,True,"[""ubuntu-24.04""]",19798
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.1.21,Ensure mail transfer agent is configured for local-only mode (Automated),high,True,"[""ubuntu-24.04""]",29490
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.1.22,Ensure only approved services are listening on a network interface (Manual),medium,True,"[""ubuntu-24.04""]",29491
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.1,Ensure NIS Client is not installed,medium,True,"[""ubuntu-24.04""]",29492
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.2,Ensure rsh client is not installed,critical,True,"[""ubuntu-24.04""]",26775
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.3,Ensure talk client is not installed,critical,True,"[""ubuntu-24.04""]",29493
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.4,Ensure telnet client is not installed,critical,True,"[""ubuntu-24.04""]",29494
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.5,Ensure ldap client is not installed,medium,True,"[""ubuntu-24.04""]",22244
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.2.6,Ensure ftp client is not installed,medium,True,"[""ubuntu-24.04""]",29139
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.1.1,Ensure a single time synchronization daemon is in use,high,True,"[""ubuntu-24.04""]",29495
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.2.1,Ensure systemd-timesyncd configured with authorized timeserver (Automated),high,True,"[""ubuntu-24.04""]",29160
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.2.2,Ensure systemd-timesyncd is enabled and running,medium,True,"[""ubuntu-24.04""]",29173
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.3.1,Ensure chrony is configured with authorized timeserver,high,True,"[""ubuntu-24.04""]",29183
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.3.2,Ensure chrony is running as user _chrony,medium,True,"[""ubuntu-24.04""]",29190
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.3.3.3,Ensure chrony is enabled and running,medium,True,"[""ubuntu-24.04""]",29194
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.1,Ensure cron daemon is enabled and active,medium,True,"[""ubuntu-24.04""]",24057
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.2,Ensure permissions on /etc/crontab are configured,medium,True,"[""ubuntu-24.04""]",24059
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.3,Ensure permissions on /etc/cron.hourly are configured,medium,True,"[""ubuntu-24.04""]",29196
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.4,Ensure permissions on /etc/cron.daily are configured,medium,True,"[""ubuntu-24.04""]",29011
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.5,Ensure permissions on /etc/cron.weekly are configured,medium,True,"[""ubuntu-24.04""]",29200
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.6,Ensure permissions on /etc/cron.monthly are configured,medium,True,"[""ubuntu-24.04""]",29221
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.7,Ensure permissions on /etc/cron.d are configured,medium,True,"[""ubuntu-24.04""]",29259
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.1.8,Ensure crontab is restricted to authorized users,high,True,"[""ubuntu-24.04""]",29282
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,2.4.2.1,Ensure at is restricted to authorized users,medium,True,"[""ubuntu-24.04""]",29285
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.1.1,Ensure IPv6 status is identified,medium,True,"[""ubuntu-24.04""]",29286
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.1.2,Ensure wireless interfaces are disabled,medium,True,"[""ubuntu-24.04""]",29287
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.1.3,Ensure bluetooth services are not in use,medium,True,"[""ubuntu-24.04""]",29290
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.2.1,Ensure dccp kernel module is not available,high,True,"[""ubuntu-24.04""]",29496
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.2.2,Ensure tipc kernel module is not available,high,True,"[""ubuntu-24.04""]",29291
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.2.3,Ensure rds kernel module is not available,high,True,"[""ubuntu-24.04""]",29292
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.2.4,Ensure sctp kernel module is not available,high,True,"[""ubuntu-24.04""]",23936
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.1,Ensure ip forwarding is disabled,high,True,"[""ubuntu-24.04""]",29497
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.2,Ensure packet redirect sending is disabled,high,True,"[""ubuntu-24.04""]",29498
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.3,Ensure bogus icmp responses are ignored,high,True,"[""ubuntu-24.04""]",29293
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.4,Ensure broadcast icmp requests are ignored,high,True,"[""ubuntu-24.04""]",29500
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.5,Ensure icmp redirects are not accepted,high,True,"[""ubuntu-24.04""]",29294
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.6,Ensure secure icmp redirects are not accepted,high,True,"[""ubuntu-24.04""]",29295
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.8,Ensure source routed packets are not accepted,high,True,"[""ubuntu-24.04""]",29501
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.9,Ensure suspicious packets are logged,high,True,"[""ubuntu-24.04""]",29369
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.10,Ensure tcp syn cookies is enabled,high,True,"[""ubuntu-24.04""]",29297
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,3.3.11,Ensure ipv6 router advertisements are not accepted,high,True,"[""ubuntu-24.04""]",29502
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.1.1,Ensure a single firewall configuration utility is in use,medium,True,"[""ubuntu-24.04""]",29503
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.1,Ensure ufw is installed,medium,True,"[""ubuntu-24.04""]",29299
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.2,Ensure iptables-persistent is not installed with ufw,medium,True,"[""ubuntu-24.04""]",26828
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.3,Ensure ufw service is enabled,medium,True,"[""ubuntu-24.04""]",29540
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.4,Ensure ufw loopback traffic is configured,medium,True,"[""ubuntu-24.04""]",29504
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.5,Ensure ufw outbound connections are configured,medium,True,"[""ubuntu-24.04""]",26849
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.6,Ensure ufw firewall rules exist for all open ports,medium,True,"[""ubuntu-24.04""]",29505
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.2.7,Ensure ufw default deny firewall policy,medium,True,"[""ubuntu-24.04""]",29506
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.1,Ensure nftables is installed,medium,True,"[""ubuntu-24.04""]",28637
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.2,Ensure ufw is uninstalled or disabled with nftables,medium,True,"[""ubuntu-24.04""]",29507
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.3,Ensure iptables are flushed with nftables,medium,True,"[""ubuntu-24.04""]",26877
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.4,Ensure a nftables table exists,medium,True,"[""ubuntu-24.04""]",29541
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.5,Ensure nftables base chains exist,medium,True,"[""ubuntu-24.04""]",29508
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.6,Ensure nftables loopback traffic is configured,medium,True,"[""ubuntu-24.04""]",29509
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.7,Ensure nftables outbound and established connections are configured (Manual),medium,True,"[""ubuntu-24.04""]",29510
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.8,Ensure nftables default deny firewall policy,medium,True,"[""ubuntu-24.04""]",29511
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.9,Ensure nftables service is enabled,medium,True,"[""ubuntu-24.04""]",29512
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.3.10,Ensure nftables rules are permanent,medium,True,"[""ubuntu-24.04""]",29533
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.1.1,Ensure iptables packages are installed,medium,True,"[""ubuntu-24.04""]",29300
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.1.2,Ensure nftables is not in use with iptables,medium,True,"[""ubuntu-24.04""]",29302
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.1.3,Ensure ufw is not in use with iptables,medium,True,"[""ubuntu-24.04""]",29303
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.2.1,Ensure iptables default deny firewall policy,medium,True,"[""ubuntu-24.04""]",29304
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.2.2,Ensure iptables loopback traffic is configured,medium,True,"[""ubuntu-24.04""]",29305
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.2.3,Ensure iptables outbound and established connections are configured (Manual),medium,True,"[""ubuntu-24.04""]",29308
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.2.4,Ensure iptables firewall rules exist for all open ports,medium,True,"[""ubuntu-24.04""]",29309
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.3.1,Ensure ip6tables default deny firewall policy,medium,True,"[""ubuntu-24.04""]",29310
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.3.2,Ensure ip6tables loopback traffic is configured,medium,True,"[""ubuntu-24.04""]",29311
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.3.3,Ensure ip6tables outbound and established connections are configured (Manual),medium,True,"[""ubuntu-24.04""]",29314
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,4.4.3.4,Ensure ip6tables firewall rules exist for all open ports,medium,True,"[""ubuntu-24.04""]",29317
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.1,Ensure permissions on /etc/ssh/sshd_config are configured,high,True,"[""ubuntu-24.04""]",29318
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.2,Ensure permissions on SSH private host key files are configured (Automated),medium,True,"[""ubuntu-24.04""]",29121
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.3,Ensure permissions on SSH public host key files are configured (Automated),high,True,"[""ubuntu-24.04""]",23892
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.4,Ensure sshd access is configured,medium,True,"[""ubuntu-24.04""]",22509
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.5,Ensure sshd Banner is configured,medium,True,"[""ubuntu-24.04""]",29514
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.6,Ensure sshd Ciphers are configured,medium,True,"[""ubuntu-24.04""]",29319
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.7,Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured (Automated),medium,True,"[""ubuntu-24.04""]",29322
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.8,Ensure sshd DisableForwarding is enabled,medium,True,"[""ubuntu-24.04""]",29515
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.9,Ensure sshd GSSAPIAuthentication is disabled,medium,True,"[""ubuntu-24.04""]",29323
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.10,Ensure sshd HostbasedAuthentication is disabled,medium,True,"[""ubuntu-24.04""]",29325
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.11,Ensure sshd IgnoreRhosts is enabled,medium,True,"[""ubuntu-24.04""]",29326
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.12,Ensure sshd KexAlgorithms is configured,medium,True,"[""ubuntu-24.04""]",29064
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.13,Ensure sshd LoginGraceTime is configured,medium,True,"[""ubuntu-24.04""]",29329
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.14,Ensure sshd LogLevel is configured,medium,True,"[""ubuntu-24.04""]",29536
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.15,Ensure sshd MACs are configured,medium,True,"[""ubuntu-24.04""]",29330
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.16,Ensure sshd MaxAuthTries is configured,medium,True,"[""ubuntu-24.04""]",29331
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.17,Ensure sshd MaxSessions is configured,medium,True,"[""ubuntu-24.04""]",29537
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.18,Ensure sshd MaxStartups is configured,medium,True,"[""ubuntu-24.04""]",29333
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.19,Ensure sshd PermitEmptyPasswords is disabled,medium,True,"[""ubuntu-24.04""]",23905
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.20,Ensure sshd PermitRootLogin is disabled,critical,True,"[""ubuntu-24.04""]",29195
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.21,Ensure sshd PermitUserEnvironment is disabled,medium,True,"[""ubuntu-24.04""]",29337
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.1.22,Ensure sshd UsePAM is enabled,medium,True,"[""ubuntu-24.04""]",29339
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.1,Ensure sudo is installed,medium,True,"[""ubuntu-24.04""]",29340
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.2,Ensure sudo commands use pty,medium,True,"[""ubuntu-24.04""]",29341
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.3,Ensure sudo log file exists,medium,True,"[""ubuntu-24.04""]",29342
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.4,Ensure users must provide password for privilege escalation,medium,True,"[""ubuntu-24.04""]",29343
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.5,Ensure re-authentication for privilege escalation is not disabled globally (Automated),medium,True,"[""ubuntu-24.04""]",29344
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.6,Ensure sudo authentication timeout is configured correctly,medium,True,"[""ubuntu-24.04""]",29345
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.2.7,Ensure access to the su command is restricted,medium,True,"[""ubuntu-24.04""]",29347
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.1.1,Ensure latest version of pam is installed,medium,True,"[""ubuntu-24.04""]",29419
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.1.2,Ensure libpam-modules is installed,medium,True,"[""ubuntu-24.04""]",29406
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.1.3,Ensure libpam-pwquality is installed,medium,True,"[""ubuntu-24.04""]",29348
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.2.1,Ensure pam_unix module is enabled,medium,True,"[""ubuntu-24.04""]",29349
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.2.2,Ensure pam_faillock module is enabled,medium,True,"[""ubuntu-24.04""]",29516
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.2.3,Ensure pam_pwquality module is enabled,medium,True,"[""ubuntu-24.04""]",29350
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.2.4,Ensure pam_pwhistory module is enabled,medium,True,"[""ubuntu-24.04""]",29351
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.1.1,Ensure password failed attempts lockout is configured,high,True,"[""ubuntu-24.04""]",29535
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.1.2,Ensure password unlock time is configured,medium,True,"[""ubuntu-24.04""]",29352
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.1.3,Ensure password failed attempts lockout includes root account (Automated),critical,True,"[""ubuntu-24.04""]",29353
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.1,Ensure password number of changed characters is configured (Automated),high,True,"[""ubuntu-24.04""]",29542
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.2,Ensure minimum password length is configured,high,True,"[""ubuntu-24.04""]",29354
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.4,Ensure password same consecutive characters is configured (Automated),high,True,"[""ubuntu-24.04""]",29356
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.5,Ensure password maximum sequential characters is configured (Automated),high,True,"[""ubuntu-24.04""]",29517
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.6,Ensure password dictionary check is enabled,medium,True,"[""ubuntu-24.04""]",29534
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.7,Ensure password quality checking is enforced,medium,True,"[""ubuntu-24.04""]",29358
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.2.8,Ensure password quality is enforced for the root user,high,True,"[""ubuntu-24.04""]",29359
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.3.1,Ensure password history remember is configured,high,True,"[""ubuntu-24.04""]",29360
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.3.2,Ensure password history is enforced for the root user,high,True,"[""ubuntu-24.04""]",29361
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.3.3,Ensure pam_pwhistory includes use_authtok,medium,True,"[""ubuntu-24.04""]",29362
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.4.1,Ensure pam_unix does not include nullok,medium,True,"[""ubuntu-24.04""]",29363
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.4.2,Ensure pam_unix does not include remember,medium,True,"[""ubuntu-24.04""]",29364
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.4.3,Ensure pam_unix includes a strong password hashing algorithm (Automated),medium,True,"[""ubuntu-24.04""]",29365
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.3.3.4.4,Ensure pam_unix includes use_authtok,medium,True,"[""ubuntu-24.04""]",29366
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.1,Ensure password expiration is configured,medium,True,"[""ubuntu-24.04""]",29367
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.2,Ensure minimum password days is configured,medium,True,"[""ubuntu-24.04""]",29370
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.3,Ensure password expiration warning days is configured,medium,True,"[""ubuntu-24.04""]",29371
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.4,Ensure strong password hashing algorithm is configured,medium,True,"[""ubuntu-24.04""]",29372
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.5,Ensure inactive password lock is configured,medium,True,"[""ubuntu-24.04""]",29538
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.1.6,Ensure all users last password change date is in the past,medium,True,"[""ubuntu-24.04""]",29543
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.1,Ensure root is the only UID 0 account,critical,True,"[""ubuntu-24.04""]",29373
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.2,Ensure root is the only GID 0 account,critical,True,"[""ubuntu-24.04""]",29374
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.3,Ensure group root is the only GID 0 group,medium,True,"[""ubuntu-24.04""]",29466
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.4,Ensure root account access is controlled,critical,True,"[""ubuntu-24.04""]",29375
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.5,Ensure root path integrity,medium,True,"[""ubuntu-24.04""]",29376
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.7,Ensure system accounts do not have a valid login shell,medium,True,"[""ubuntu-24.04""]",29378
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.2.8,Ensure accounts without a valid login shell are locked,critical,True,"[""ubuntu-24.04""]",29446
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.3.1,Ensure nologin is not listed in /etc/shells,medium,True,"[""ubuntu-24.04""]",29379
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,5.4.3.2,Ensure default user shell timeout is configured,medium,True,"[""ubuntu-24.04""]",29513
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.1.1,Ensure journald service is enabled and active,medium,True,"[""ubuntu-24.04""]",29306
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.1.2,Ensure journald log file access is configured,medium,True,"[""ubuntu-24.04""]",29307
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.1.3,Ensure journald log file rotation is configured,medium,True,"[""ubuntu-24.04""]",29519
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.1.4,Ensure only one logging system is in use,medium,True,"[""ubuntu-24.04""]",29380
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.1.1,Ensure systemd-journal-remote is installed,critical,True,"[""ubuntu-24.04""]",29381
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.1.2,Ensure systemd-journal-upload authentication is configured (Manual),critical,True,"[""ubuntu-24.04""]",24026
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.1.3,Ensure systemd-journal-upload is enabled and active,critical,True,"[""ubuntu-24.04""]",29454
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.1.4,Ensure systemd-journal-remote service is not in use,medium,True,"[""ubuntu-24.04""]",29384
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.2,Ensure journald ForwardToSyslog is disabled,medium,True,"[""ubuntu-24.04""]",29385
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.3,Ensure journald Compress is configured,medium,True,"[""ubuntu-24.04""]",29458
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.2.4,Ensure journald Storage is configured,medium,True,"[""ubuntu-24.04""]",29382
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.3.1,Ensure rsyslog is installed,medium,True,"[""ubuntu-24.04""]",24072
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.3.2,Ensure rsyslog service is enabled and active,medium,True,"[""ubuntu-24.04""]",23958
Linux/Unix,CIS_Ubuntu_Linux_24.04_LTS_Benchmark_v1.0.0,6.1.3.3,Ensure journald is configured to send logs to rsyslog,medium,True,"[""ubuntu-24.04""]",29388
